Time,Data
645,2.2537644352647393e-08
646,1.2085125888315831e-08
647,1.100987583906433e-08
648,1.8260917471055785e-08
649,1.888205852856145e-08
650,1.1947511119829104e-08
651,1.0032755709141237e-08
652,1.0231750462582793e-08
653,9.647561390252941e-09
654,6.523250723794016e-09
655,1.6834428572958084e-08
656,1.0906087827640283e-08
657,1.4036866881606798e-08
658,9.852794797338925e-09
659,1.2483500455164811e-08
660,1.0031232578866027e-08
661,1.1155303721496836e-08
662,8.342484090154074e-09
663,1.171260895672355e-08
664,1.349950381787306e-08
665,7.651508163550728e-09
666,1.0553006920475265e-08
667,1.0159179361708939e-08
668,1.1125126148231349e-08
669,1.0337471014683945e-08
670,1.0554085754737227e-08
671,6.032050849554987e-09
672,1.2084303771002029e-08
673,1.1261745675305749e-08
674,1.1403230140513128e-08
675,6.592599824104468e-09
676,1.2957308752483385e-08
677,1.0921363883503536e-08
678,9.923089765355872e-09
679,1.0213149063700778e-08
680,7.3188670688748536e-09
681,1.4213992818262337e-08
682,9.866649072990312e-09
683,1.1245985173795403e-08
684,7.0943464100580895e-09
685,6.917658182670136e-09
686,6.006913964454554e-09
687,1.1798434714753457e-08
688,5.76478947496428e-09
689,5.92824704833534e-09
690,1.0105820476469992e-08
691,7.687040379906761e-09
692,1.1926378856167291e-08
693,9.411816712943432e-09
694,2.6835447548035335e-08
695,1.077074328379384e-08
696,9.664484679024856e-09
697,9.505301552826086e-09
698,1.3293689212220981e-08
699,1.2643594872571161e-08
700,9.278552142801962e-09
701,1.1384106119853379e-08
702,1.1728864443111137e-08
703,7.051292015979026e-09
704,3.855446931473646e-09
705,1.0425164150254716e-08
706,2.724913962847641e-08
707,1.136942970663194e-08
708,6.8074735628374375e-09
709,1.9023356720889325e-08
710,7.738519363119082e-09
711,1.8622040889426714e-08
712,8.760113022843079e-09
713,1.2516170063137362e-08
714,1.0469073569796489e-08
715,1.2011803750200527e-08
716,1.5044765519507106e-08
717,5.0808745968729974e-09
718,9.754909738164351e-09
719,1.5021784319760018e-08
720,7.299342843615107e-09
721,9.655656591019802e-09
722,9.589582451395059e-09
723,1.0098729432776414e-08
724,1.1167703986713222e-08
725,2.440782422483673e-08
726,1.0717770480830574e-08
727,6.778400491703702e-09
728,1.1538414084836004e-08
729,1.4937145339574585e-08
730,6.619072607082e-09
731,1.0176214838261205e-08
732,1.0292091773180197e-08
733,1.0043947484261074e-08
734,7.45749879273891e-09
735,8.740160292592959e-09
736,8.553538162405928e-09
737,9.114945451415161e-09
738,2.79142151490805e-08
739,1.1624553811928593e-08
740,1.1572587074077026e-08
741,9.138367672069883e-09
742,1.0341156402938064e-08
743,1.09721402560977e-08
744,6.619046586924541e-09
745,5.293879995113921e-09
746,9.950117071734407e-09
747,1.031307922866918e-08
748,9.20777732984919e-09
749,1.0258660610537072e-08
750,5.792094852048989e-09
751,9.921704199550771e-09
752,1.2868387374725348e-08
753,5.8018286594300984e-09
754,1.0372775487497138e-08
755,8.055534238220125e-09
756,8.297074583850335e-09
757,1.86737318472614e-08
758,1.0606176239761708e-08
759,2.8888315332568046e-08
760,6.64796891754927e-09
761,7.371911318029885e-09
762,1.0224736435114701e-08
763,9.578874470503392e-09
764,9.395469073864204e-09
765,1.0859571845806245e-08
766,1.1299196615738103e-08
767,1.008053679658239e-08
768,1.088105032639663e-08
769,7.578782366947255e-09
770,8.693534378363763e-09
771,1.3841579224388296e-08
772,8.531847720945364e-09
773,2.6151685439009305e-08
774,1.0345688276072683e-08
775,2.6304691735333065e-08
776,7.484090351736948e-09
777,1.7099704097372412e-08
778,1.003707796292673e-08
779,7.197403130245188e-09
780,9.916549653858144e-09
781,2.1116818451770797e-08
782,6.115170647919141e-09
783,2.2679554027641566e-08
784,1.839460263649365e-08
